title,tag,artist,year,views,lyrics,language,processed_lyrics,processed_LDA_lyrics,topic,theme
Salute,rap,machine gun kelly,2010,39836,"[Intro]
Everybody know I, do it
Y'all thought he was gone right?
Y'all thought it was over
Let me tell y'all something though
When he say EST for life
He mean that shit
It's the return of the underdog
The voice of the people
And he's still 100 words and running
So y'all better lace the fuck up

[Verse 1: Machine Gun Kelly]
Kells
Straight from the mother fuckin jungle
Fought with lions, tigers, and bears
Now I'm ready to rumble
Yeah the good guy never wins
I'll be humble
Whole city on my back
And I ain't gon' stumble
My hearts blacker than Ethiopian skin tone
Mama shoulda cut her fallopians
Knowing I was gonna be a problem when I get this ink on
Is Kells here?
Man please I been gone
And I'm never turnin back again
Cuz a block wanna trap you in
I done lost too many friends to the streets out here
Too soon to not know whats happenin
Call a taxi in
Get a book read the facts again
Ain't shit about us fancy man
Welcome to the east town
We happy in
And I'mma put this mother fucker on the map again
Heroes are remembered
Legends never die
I ain't dyin any time soon
What am I?
The hometown hero
Goddamn it with a legendary flow
And a name that's forever mine
Kells, can't nobody fuck with me
I'm on another level
Ain't nobody off of me
Propellers and feathers couldn't get you onto level and that's called company
Everybody I'm good
[Hook]
Yeah and when I step into the building
Everybody put they motherfuckin' hands up
(put em up, put em up, put em up, lace up)
Yeah and when I come into the spot
All the real mother fuckers gonna stand up
Kells
Who gon' stop me
Who gon' stop me
Underdog of the year
Call me rocky
Underdog of the year
Call me rocky?
Don't act like you ain't copy
Bitch I'm hot shit
You can't knock me
This rock bottom
Who gon' top me
EST be the team that got me
Who gon stop me
You gon stop me?

[Verse 2: Machine Gun Kelly]
Everybody get the fuck out
Show me a rapper that you think is iller than me
I bet I pull their fuckin tongue out
Nowadays everybody be thinkin they ballin'
I came around and home runned on these players from the duggout
Yeah bitch what now
Hat to the side
Bags underneath my eyes
Got me lookin like I'm strung out
Can't even get outta bed
Without a pair of original chucks laced up
Then we lookin to run out
Look at who I brung out
Every show and every single city I step into
All the greatest people come out
Every single stage I'm on
I'mma dumb out
Yelling EST untill I blow a lung out
And that's why I love my fans
I swear my fans are my fam
Took it from the bottom
And we never goin back again
Lace Up Cleveland's on the map again
Kells
[Hook]
Yeah and when I step into the building
Everybody put they motherfuckin' hands up
(put em up, put em up, put em up, lace up)
Yeah and when I come into the spot
All the real mother fuckers gonna stand up
Kells
Who gon' stop me
Who gon' stop me
Underdog of the year
Call me rocky
Underdog of the year
Call me rocky?
Don't act like you ain't copy
Bitch I'm hot shit
You can't knock me
This rock bottom
Who gon' top me
EST be the team that got me
Who gon stop me
You gon stop me?

Lace Up",en,"everybody know i , do it y'all thought he was gone right ? y'all thought it was over let me tell y'all something though when he say est for life he mean that shit it's the return of the underdog the voice of the people and he's still 100 words and running so y'all better lace the fuck up  kells straight from the mother fuckin jungle fought with lions , tigers , and bears now i'm ready to rumble yeah the good guy never wins i'll be humble whole city on my back and i ain't gon' stumble my hearts blacker than ethiopian skin tone mama shoulda cut her fallopians knowing i was gonna be a problem when i get this ink on is kells here ? man please i been gone and i'm never turnin back again cuz a block wanna trap you in i done lost too many friends to the streets out here too soon to not know whats happenin call a taxi in get a book read the facts again ain't shit about us fancy man welcome to the east town we happy in and i'mma put this mother fucker on the map again heroes are remembered legends never die i ain't dyin any time soon what am i ? the hometown hero goddamn it with a legendary flow and a name that's forever mine kells , can't nobody fuck with me i'm on another level ain't nobody off of me propellers and feathers couldn't get you onto level and that's called company everybody i'm good  yeah and when i step into the building everybody put they motherfuckin' hands up  yeah and when i come into the spot all the real mother fuckers gonna stand up kells who gon' stop me who gon' stop me underdog of the year call me rocky underdog of the year call me rocky ? don't act like you ain't copy bitch i'm hot shit you can't knock me this rock bottom who gon' top me est be the team that got me who gon stop me you gon stop me ?  everybody get the fuck out show me a rapper that you think is iller than me i bet i pull their fuckin tongue out nowadays everybody be thinkin they ballin' i came around and home runned on these players from the duggout yeah bitch what now hat to the side bags underneath my eyes got me lookin like i'm strung out can't even get outta bed without a pair of original chucks laced up then we lookin to run out look at who i brung out every show and every single city i step into all the greatest people come out every single stage i'm on i'mma dumb out yelling est untill i blow a lung out and that's why i love my fans i swear my fans are my fam took it from the bottom and we never goin back again lace up cleveland's on the map again kells  yeah and when i step into the building everybody put they motherfuckin' hands up  yeah and when i come into the spot all the real mother fuckers gonna stand up kells who gon' stop me who gon' stop me underdog of the year call me rocky underdog of the year call me rocky ? don't act like you ain't copy bitch i'm hot shit you can't knock me this rock bottom who gon' top me est be the team that got me who gon stop me you gon stop me ? lace up","['everybody', 'know', 'thought', 'gone', 'right', 'thought', 'let', 'tell', 'est', 'life', 'mean', 'shit', 'return', 'underdog', 'voice', 'people', 'words', 'running', 'better', 'lace', 'fuck', 'kells', 'straight', 'mother', 'fuckin', 'jungle', 'fought', 'lions', 'tigers', 'bears', 'ready', 'rumble', 'yeah', 'good', 'guy', 'wins', 'humble', 'city', 'ai', 'gon', 'stumble', 'hearts', 'blacker', 'ethiopian', 'skin', 'tone', 'mama', 'shoulda', 'cut', 'fallopians', 'knowing', 'gon', 'na', 'problem', 'ink', 'kells', 'man', 'gone', 'turnin', 'cuz', 'block', 'wanna', 'trap', 'lost', 'friends', 'streets', 'soon', 'know', 's', 'happenin', 'taxi', 'book', 'read', 'facts', 'ai', 'shit', 'fancy', 'man', 'welcome', 'east', 'town', 'happy', 'mother', 'fucker', 'map', 'heroes', 'remembered', 'legends', 'die', 'ai', 'dyin', 'time', 'soon', 'hometown', 'hero', 'goddamn', 'legendary', 'flow', 'forever', 'kells', 'fuck', 'level', 'ai', 'propellers', 'feathers', 'level', 'called', 'company', 'everybody', 'good', 'yeah', 'step', 'building', 'everybody', 'motherfuckin', 'hands', 'yeah', 'come', 'spot', 'real', 'mother', 'fuckers', 'gon', 'na', 'stand', 'kells', 'gon', 'stop', 'gon', 'stop', 'underdog', 'year', 'rocky', 'underdog', 'year', 'rocky', 'act', 'like', 'ai', 'copy', 'bitch', 'hot', 'shit', 'knock', 'rock', 'gon', 'est', 'team', 'got', 'gon', 'stop', 'gon', 'stop', 'everybody', 'fuck', 'rapper', 'think', 'iller', 'bet', 'pull', 'fuckin', 'tongue', 'nowadays', 'everybody', 'thinkin', 'ballin', 'came', 'home', 'runned', 'players', 'duggout', 'yeah', 'bitch', 'hat', 'bags', 'underneath', 'eyes', 'got', 'lookin', 'like', 'strung', 'outta', 'bed', 'pair', 'original', 'chucks', 'laced', 'lookin', 'run', 'look', 'brung', 'single', 'city', 'step', 'greatest', 'people', 'come', 'single', 'stage', 'dumb', 'yelling', 'est', 'untill', 'blow', 'lung', 'love', 'fans', 'swear', 'fans', 'fam', 'took', 'goin', 'lace', 'cleveland', 'map', 'kells', 'yeah', 'step', 'building', 'everybody', 'motherfuckin', 'hands', 'yeah', 'come', 'spot', 'real', 'mother', 'fuckers', 'gon', 'na', 'stand', 'kells', 'gon', 'stop', 'gon', 'stop', 'underdog', 'year', 'rocky', 'underdog', 'year', 'rocky', 'act', 'like', 'ai', 'copy', 'bitch', 'hot', 'shit', 'knock', 'rock', 'gon', 'est', 'team', 'got', 'gon', 'stop', 'gon', 'stop', 'lace']",3,Nightlife & Rebellion
End of the Road,rap,machine gun kelly,2010,98675,"[Chorus: blackbear]
Yeah, it’s a long way home at the end of the road
I’ll be pavin my own way, to the top, I be here to stay
So take my name, remember this face, keep the change and have a nice day
And live for the moment, not by the past, homie live each day like it’s your last

[Verse 1: Machine Gun Kelly]
All my life, I couldn't fit in, like a bad shoe
I was always too square, too cube, too tall, too weird, too blue
Forget them high-school’s hotties now I'm too cool
I guess I came a long way from that young kid
The school's most popular lame, no friends, no style, no clothes, no ends
Just a bed, fell asleep, never woke up again ('Gain)
Yeah, and my last prayer was don't ever let me end up like the people that's down here
'Cause the one that fear change be the one that don't care
Look at themselves and see somebody else in the mirror
But you can always pick me out of the crowd
Loud mouth with my very own style
And what I know now is don't ever pretend
And live every single day like you won't see it again
[Chorus: blackbear and Machine Gun Kelly]
So take my name, remember this face, keep the change and have a nice day
And live for the moment, not by the past, homie live each day like it’s your last
And if you only have 24 hours, 1400 minutes before your dreams gone
Then you better go live it, cause whatever you love could be taken away
So live like it's your dying day

[Verse 2: Machine Gun Kelly]
I dedicate this to my teachers that never believed in me
And the mother that conceived, but ended up leaving me
I just wish y'all could see me smile, this big's grin on the TV now, oh
And I took it from the bottom to the top
From the holes in my socks, Ramen noodles in the pot
Used to rob them on the block, now they stop me in the drop
Middle finger up and that ain't gonna stop
I used to take orders, now I make bets
I used to scrub floors, now I sign checks
I used to push carts, now I push songs
I used to be there, now I am so gone
I fired myself, found a job myself
Established my name and then I signed myself
And what I tell myself, is you did this by yourself
And when I'm on so long, I'll be by myself
I'm gone

[Chorus: blackbear and Machine Gun Kelly]
So take my name, remember this face, keep the change and have a nice day
And live for the moment, not by the past, homie live each day like it’s the last
And if you only have 24 hours, 1400 minutes before your dreams gone
Then you better go live it, cause whatever you love could be taken away
So live like it's your dying day
[Verse 3: Machine Gun Kelly]
I wish I could see their faces when they heard your boy spit
Wish I could know what they're thinking when they heard my first hit
'Cause I remember them wishing that I wouldn't get big
Now I bet they’re wishing they wouldn't of said that shit
I came out of a dying city brought back life
Everything they said I couldn't do I did about twice
Multiplied by the bottles that we popped each night
That equals out to a celebration, bitches more ice
Make it toast to the underdogs, toast to the team
Toast to the fact we this close to the dream
Pour one for my exes, used to talk reckless
But now I push Benzes and rock Rolexes
Came from the city and until they come and get me
Turn around and see the whole east side's still with me
And that's how we live it, you mans don’t change
Look, it's still the kid, still can’t tell me a goddamn thing, Kells

[Chorus: blackbear and Machine Gun Kelly]
So take my name, remember this face, keep the change and have a nice day
And live for the moment, not by the past, homie live each day like it's the last
And if you only have 24 hours, 1400 minutes before your dreams gone
Then you better go live it, cause whatever you love could be taken away
So live like it's a dying day

[Outro: blackbear]
Yeah, it's a long way home at the end of the road
I'll be pavin my own way, to the top, I be here to stay
So take my name, remember this face, keep the change and have a nice day
And live for the moment, not by the past, homie live each day like it's your last, yeah (Yeah, yeah)",en,"yeah , it’s a long way home at the end of the road i’ll be pavin my own way , to the top , i be here to stay so take my name , remember this face , keep the change and have a nice day and live for the moment , not by the past , homie live each day like it’s your last  all my life , i couldn't fit in , like a bad shoe i was always too square , too cube , too tall , too weird , too blue forget them high-school’s hotties now i'm too cool i guess i came a long way from that young kid the school's most popular lame , no friends , no style , no clothes , no ends just a bed , fell asleep , never woke up again  yeah , and my last prayer was don't ever let me end up like the people that's down here 'cause the one that fear change be the one that don't care look at themselves and see somebody else in the mirror but you can always pick me out of the crowd loud mouth with my very own style and what i know now is don't ever pretend and live every single day like you won't see it again  so take my name , remember this face , keep the change and have a nice day and live for the moment , not by the past , homie live each day like it’s your last and if you only have 24 hours , 1400 minutes before your dreams gone then you better go live it , cause whatever you love could be taken away so live like it's your dying day  i dedicate this to my teachers that never believed in me and the mother that conceived , but ended up leaving me i just wish y'all could see me smile , this big's grin on the tv now , oh and i took it from the bottom to the top from the holes in my socks , ramen noodles in the pot used to rob them on the block , now they stop me in the drop middle finger up and that ain't gonna stop i used to take orders , now i make bets i used to scrub floors , now i sign checks i used to push carts , now i push songs i used to be there , now i am so gone i fired myself , found a job myself established my name and then i signed myself and what i tell myself , is you did this by yourself and when i'm on so long , i'll be by myself i'm gone  so take my name , remember this face , keep the change and have a nice day and live for the moment , not by the past , homie live each day like it’s the last and if you only have 24 hours , 1400 minutes before your dreams gone then you better go live it , cause whatever you love could be taken away so live like it's your dying day  i wish i could see their faces when they heard your boy spit wish i could know what they're thinking when they heard my first hit 'cause i remember them wishing that i wouldn't get big now i bet they’re wishing they wouldn't of said that shit i came out of a dying city brought back life everything they said i couldn't do i did about twice multiplied by the bottles that we popped each night that equals out to a celebration , bitches more ice make it toast to the underdogs , toast to the team toast to the fact we this close to the dream pour one for my exes , used to talk reckless but now i push benzes and rock rolexes came from the city and until they come and get me turn around and see the whole east side's still with me and that's how we live it , you mans don’t change look , it's still the kid , still can’t tell me a goddamn thing , kells  so take my name , remember this face , keep the change and have a nice day and live for the moment , not by the past , homie live each day like it's the last and if you only have 24 hours , 1400 minutes before your dreams gone then you better go live it , cause whatever you love could be taken away so live like it's a dying day  yeah , it's a long way home at the end of the road i'll be pavin my own way , to the top , i be here to stay so take my name , remember this face , keep the change and have a nice day and live for the moment , not by the past , homie live each day like it's your last , yeah","['yeah', 'long', 'way', 'home', 'end', 'road', 'pavin', 'way', 'stay', 'remember', 'face', 'change', 'nice', 'day', 'live', 'moment', 'past', 'homie', 'live', 'day', 'like', 'life', 'fit', 'like', 'bad', 'shoe', 'square', 'cube', 'tall', 'weird', 'blue', 'forget', 'high', 'school', 'hotties', 'cool', 'guess', 'came', 'long', 'way', 'young', 'kid', 'school', 'popular', 'lame', 'friends', 'style', 'clothes', 'ends', 'bed', 'fell', 'asleep', 'woke', 'yeah', 'prayer', 'let', 'end', 'like', 'people', 'fear', 'change', 'care', 'look', 'somebody', 'mirror', 'pick', 'crowd', 'loud', 'mouth', 'style', 'know', 'pretend', 'live', 'single', 'day', 'like', 'wo', 'remember', 'face', 'change', 'nice', 'day', 'live', 'moment', 'past', 'homie', 'live', 'day', 'like', 'hours', 'minutes', 'dreams', 'gone', 'better', 'live', 'cause', 'love', 'taken', 'away', 'live', 'like', 'dying', 'day', 'dedicate', 'teachers', 'believed', 'mother', 'conceived', 'ended', 'leaving', 'wish', 'smile', 'big', 'grin', 'tv', 'oh', 'took', 'holes', 'socks', 'ramen', 'noodles', 'pot', 'rob', 'block', 'stop', 'drop', 'middle', 'finger', 'ai', 'gon', 'na', 'stop', 'orders', 'bets', 'scrub', 'floors', 'sign', 'checks', 'push', 'carts', 'push', 'songs', 'gone', 'fired', 'found', 'job', 'established', 'signed', 'tell', 'long', 'gone', 'remember', 'face', 'change', 'nice', 'day', 'live', 'moment', 'past', 'homie', 'live', 'day', 'like', 'hours', 'minutes', 'dreams', 'gone', 'better', 'live', 'cause', 'love', 'taken', 'away', 'live', 'like', 'dying', 'day', 'wish', 'faces', 'heard', 'boy', 'spit', 'wish', 'know', 'thinking', 'heard', 'hit', 'remember', 'wishing', 'big', 'bet', 'wishing', 'said', 'shit', 'came', 'dying', 'city', 'brought', 'life', 'said', 'twice', 'multiplied', 'bottles', 'popped', 'night', 'equals', 'celebration', 'bitches', 'ice', 'toast', 'underdogs', 'toast', 'team', 'toast', 'fact', 'close', 'dream', 'pour', 'exes', 'talk', 'reckless', 'push', 'benzes', 'rock', 'rolexes', 'came', 'city', 'come', 'turn', 'east', 'live', 'mans', 'change', 'look', 'kid', 'tell', 'goddamn', 'thing', 'kells', 'remember', 'face', 'change', 'nice', 'day', 'live', 'moment', 'past', 'homie', 'live', 'day', 'like', 'hours', 'minutes', 'dreams', 'gone', 'better', 'live', 'cause', 'love', 'taken', 'away', 'live', 'like', 'dying', 'day', 'yeah', 'long', 'way', 'home', 'end', 'road', 'pavin', 'way', 'stay', 'remember', 'face', 'change', 'nice', 'day', 'live', 'moment', 'past', 'homie', 'live', 'day', 'like', 'yeah']",7,Defiance & Energy
100 Words And Running,rap,machine gun kelly,2010,30010,"[Verse 1]
Coming out the bottom of the mother fucking totem pole
Calling everyone who ain't believe like ""I told them hoes""
Now they on my scrotum though
And I've been grinding so long its like I gotta blow
Baby mama calling up my phone, what the fuck you want
Cause I don't owe nobody shit stop askin'
Haters get off of my dick, stop gaggin'
They know I'm schooling them, they tell me stop classin'
We already know that you the shit stop gassin'
Eck, and my flow is fucking sick dog
Make a bitch cough like a sick dog
Probably cause I spit raw
No fucking with this boy
Other rappers more uncool than when the fridge off
Damn I think my lid's off, more mental then Sig Freud
Mind like a mother fucking-unsolvable jigsaw
People ask my audience ""what you listen him for?""
Shit..cause I don't think Lil Wayne's come this hard
My God, then what that mean
Since I ain't son to nobody, then I must be king
Cocky with it, cause I know that can't nobody stop me with it
Wanna try? be ready to die, Kamikaze with it
Fuck a prince, I know I'm the real shit ya dig
Cause ain't no-mother-fucking-body done the shit I did
I'm the man where I'm from, but they call me the kid
Give me the crown cause if not then we taking that bitch
Mother fucker
[Verse 2]
100 words and running, 100 rappers that I ate still in my stomach
And 100 other coming, hustling for one-hundred a-hundreds
I don't give a fuck what you say, give me my money
Not college educated, but I can count a shit load
Connected like a constellation I can get you shipped more
Boy I do numbers with these verses check the info
I'm Machine Gun Kelly what the fuck's a pistol
What the fuck's a white flag
What the fuck's a price tag
What the fuck is beef? Fuck it show me where's the mics at
I will tear each one of them mother fuckers a nice ass
No homo cause we don't get dicked, we ain't like that
Nah bitch, should've hollered at me before
Cause ""fuck you pay me"" is now my steelo
And that goes for promoters, for the shows
For the verses, for the hoes
For the labels, what you owe
Bitch, give me my dough
I'm the big baller, shot caller of my age
19-year old Dwayne Wade
And the Eastside on my back, no matter what they weigh
Clevelands number 23 like I ain't know Lebron played
So what's up to all my fans who held me down since day one
Telling them Kells' the hardest that they come
Gave the real what they want and I did that
So come and blow a blunt with your boy give it here let me split that
And I bet they won't forget that
Cause rappers forgot how to be real
Forgot how they used to be before the deal
But I remember still
That's why I'm not a member of fame
Just raw talent who remembers the game
And the name, Kells",en,"coming out the bottom of the mother fucking totem pole calling everyone who ain't believe like ""i told them hoes"" now they on my scrotum though and i've been grinding so long its like i gotta blow baby mama calling up my phone , what the fuck you want cause i don't owe nobody shit stop askin' haters get off of my dick , stop gaggin' they know i'm schooling them , they tell me stop classin' we already know that you the shit stop gassin' eck , and my flow is fucking sick dog make a bitch cough like a sick dog probably cause i spit raw no fucking with this boy other rappers more uncool than when the fridge off damn i think my lid's off , more mental then sig freud mind like a mother fucking-unsolvable jigsaw people ask my audience ""what you listen him for ? "" shit . . cause i don't think lil wayne's come this hard my god , then what that mean since i ain't son to nobody , then i must be king cocky with it , cause i know that can't nobody stop me with it wanna try ? be ready to die , kamikaze with it fuck a prince , i know i'm the real shit ya dig cause ain't no-mother-fucking-body done the shit i did i'm the man where i'm from , but they call me the kid give me the crown cause if not then we taking that bitch mother fucker  100 words and running , 100 rappers that i ate still in my stomach and 100 other coming , hustling for one-hundred a-hundreds i don't give a fuck what you say , give me my money not college educated , but i can count a shit load connected like a constellation i can get you shipped more boy i do numbers with these verses check the info i'm machine gun kelly what the fuck's a pistol what the fuck's a white flag what the fuck's a price tag what the fuck is beef ? fuck it show me where's the mics at i will tear each one of them mother fuckers a nice ass no homo cause we don't get dicked , we ain't like that nah bitch , should've hollered at me before cause ""fuck you pay me"" is now my steelo and that goes for promoters , for the shows for the verses , for the hoes for the labels , what you owe bitch , give me my dough i'm the big baller , shot caller of my age 19-year old dwayne wade and the eastside on my back , no matter what they weigh clevelands number 23 like i ain't know lebron played so what's up to all my fans who held me down since day one telling them kells' the hardest that they come gave the real what they want and i did that so come and blow a blunt with your boy give it here let me split that and i bet they won't forget that cause rappers forgot how to be real forgot how they used to be before the deal but i remember still that's why i'm not a member of fame just raw talent who remembers the game and the name , kells","['coming', 'mother', 'fucking', 'totem', 'pole', 'calling', 'ai', 'believe', 'like', 'told', 'hoes', 'scrotum', 'grinding', 'long', 'like', 'got', 'ta', 'blow', 'baby', 'mama', 'calling', 'phone', 'fuck', 'want', 'cause', 'owe', 'shit', 'stop', 'askin', 'haters', 'dick', 'stop', 'gaggin', 'know', 'schooling', 'tell', 'stop', 'classin', 'know', 'shit', 'stop', 'gassin', 'eck', 'flow', 'fucking', 'sick', 'dog', 'bitch', 'cough', 'like', 'sick', 'dog', 'probably', 'cause', 'spit', 'raw', 'fucking', 'boy', 'rappers', 'uncool', 'fridge', 'damn', 'think', 'lid', 'mental', 'sig', 'freud', 'mind', 'like', 'mother', 'fucking', 'unsolvable', 'jigsaw', 'people', 'ask', 'audience', 'listen', 'shit', 'cause', 'think', 'lil', 'wayne', 'come', 'hard', 'god', 'mean', 'ai', 'son', 'king', 'cocky', 'cause', 'know', 'stop', 'wanna', 'try', 'ready', 'die', 'kamikaze', 'fuck', 'prince', 'know', 'real', 'shit', 'ya', 'dig', 'cause', 'ai', 'mother', 'fucking', 'body', 'shit', 'man', 'kid', 'crown', 'cause', 'taking', 'bitch', 'mother', 'fucker', 'words', 'running', 'rappers', 'ate', 'stomach', 'coming', 'hustling', 'hundreds', 'fuck', 'money', 'college', 'educated', 'count', 'shit', 'load', 'connected', 'like', 'constellation', 'shipped', 'boy', 'numbers', 'verses', 'check', 'info', 'machine', 'gun', 'kelly', 'fuck', 'pistol', 'fuck', 'white', 'flag', 'fuck', 'price', 'tag', 'fuck', 'beef', 'fuck', 'mics', 'tear', 'mother', 'fuckers', 'nice', 'ass', 'homo', 'cause', 'dicked', 'ai', 'like', 'nah', 'bitch', 'hollered', 'cause', 'fuck', 'pay', 'steelo', 'goes', 'promoters', 'shows', 'verses', 'hoes', 'labels', 'owe', 'bitch', 'dough', 'big', 'baller', 'shot', 'caller', 'age', 'year', 'old', 'dwayne', 'wade', 'eastside', 'matter', 'weigh', 'clevelands', 'number', 'like', 'ai', 'know', 'lebron', 'played', 'fans', 'held', 'day', 'telling', 'kells', 'hardest', 'come', 'gave', 'real', 'want', 'come', 'blow', 'blunt', 'boy', 'let', 'split', 'bet', 'wo', 'forget', 'cause', 'rappers', 'forgot', 'real', 'forgot', 'deal', 'remember', 'member', 'fame', 'raw', 'talent', 'remembers', 'game', 'kells']",1,Struggle & Solitude
