title,tag,artist,year,views,lyrics,language,processed_lyrics,processed_LDA_lyrics,topic,theme
Moves Like Jagger,pop,maroon 5,2011,222850,"[Intro: Adam Levine]
Oh
Oh

[Verse 1: Adam Levine]
Just shoot for the stars
If it feels right, then aim for my heart
If you feel like
And take me away
And make it okay
I swear I'll behave

[Pre-Chorus: Adam Levine]
You wanted control, so we waited
I put on a show, now I'm naked
You say I'm a kid
My ego is big
I don't give a shit
And it goes like this, uh

[Chorus: Adam Levine]
Take me by the tongue and I'll know you (Uh)
Kiss me 'til you're drunk and I'll show you
You want the moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger (Uh)
I don't need to try to control you (Uh)
Look into my eyes and I'll own you
With them moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger
[Verse 2: Adam Levine]
Maybe it's hard, when you feel like
You're broken and scarred, nothing feels right
But when you're with me
I'll make you believe
That I've got the key

[Pre-Chorus: Adam Levine]
Oh, so get in the car, we can ride it
Wherever you want, get inside it
And you wanna steer, but I'm shifting gears
I'll take it from here (Oh, yeah, yeah)
And it goes like this, uh

[Chorus: Adam Levine & (Christina Aguilera)]
Take me by the tongue and I'll know you (Uh)
Kiss me 'til you're drunk and I'll show you
You want the moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger (Woo, uh)
I don't need to try to control you (Oh yeah)
Look into my eyes and I'll own you
With them moves like Jagger
I've got them moves like Jagger (Yeah, yeah, yeah)
I've got them moves like Jagger
[Bridge: Christina Aguilera & Adam Levine]
Uh, you wanna know, how to make me smile?
Take control, own me just for the night
And if I share my secret
You're gonna have to keep it
Nobody else can see this (Uh)
So watch and learn, I won't show you twice
Head to toe, ooh baby, rub me right, yeah
And if I share my secret
You're gonna have to keep it
Nobody else can see this
Hey, hey, hey, yeah
And it goes like this, uh

[Chorus: Adam Levine & Christina Aguilera]
Take me by the tongue and I'll know you (Take me by the tongue)
Kiss me till you're drunk and I'll show you (Yeah, yeah)
You want the moves like Jagger
I've got the moves like Jagger
I've got the moves like Jagger (Oh yeah)
I don't needa try to control you (Ooh)
Look into my eyes and I'll own you (Ooh)
With them moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger",en,"oh oh  just shoot for the stars if it feels right , then aim for my heart if you feel like and take me away and make it okay i swear i'll behave  you wanted control , so we waited i put on a show , now i'm naked you say i'm a kid my ego is big i don't give a shit and it goes like this , uh  take me by the tongue and i'll know you  kiss me 'til you're drunk and i'll show you you want the moves like jagger i've got them moves like jagger i've got them moves like jagger  i don't need to try to control you  look into my eyes and i'll own you with them moves like jagger i've got them moves like jagger i've got them moves like jagger  maybe it's hard , when you feel like you're broken and scarred , nothing feels right but when you're with me i'll make you believe that i've got the key  oh , so get in the car , we can ride it wherever you want , get inside it and you wanna steer , but i'm shifting gears i'll take it from here  and it goes like this , uh  take me by the tongue and i'll know you  kiss me 'til you're drunk and i'll show you you want the moves like jagger i've got them moves like jagger i've got them moves like jagger  i don't need to try to control you  look into my eyes and i'll own you with them moves like jagger i've got them moves like jagger  i've got them moves like jagger  uh , you wanna know , how to make me smile ? take control , own me just for the night and if i share my secret you're gonna have to keep it nobody else can see this  so watch and learn , i won't show you twice head to toe , ooh baby , rub me right , yeah and if i share my secret you're gonna have to keep it nobody else can see this hey , hey , hey , yeah and it goes like this , uh  take me by the tongue and i'll know you  kiss me till you're drunk and i'll show you  you want the moves like jagger i've got the moves like jagger i've got the moves like jagger  i don't needa try to control you  look into my eyes and i'll own you  with them moves like jagger i've got them moves like jagger i've got them moves like jagger","['oh', 'oh', 'shoot', 'stars', 'feels', 'right', 'aim', 'heart', 'feel', 'like', 'away', 'okay', 'swear', 'behave', 'wanted', 'control', 'waited', 'naked', 'kid', 'ego', 'big', 'shit', 'goes', 'like', 'uh', 'tongue', 'know', 'kiss', 'til', 'drunk', 'want', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'need', 'try', 'control', 'look', 'eyes', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'maybe', 'hard', 'feel', 'like', 'broken', 'scarred', 'feels', 'right', 'believe', 'got', 'key', 'oh', 'car', 'ride', 'want', 'inside', 'wanna', 'steer', 'shifting', 'gears', 'goes', 'like', 'uh', 'tongue', 'know', 'kiss', 'til', 'drunk', 'want', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'need', 'try', 'control', 'look', 'eyes', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'uh', 'wanna', 'know', 'smile', 'control', 'night', 'share', 'secret', 'gon', 'na', 'watch', 'learn', 'wo', 'twice', 'head', 'toe', 'ooh', 'baby', 'rub', 'right', 'yeah', 'share', 'secret', 'gon', 'na', 'hey', 'hey', 'hey', 'yeah', 'goes', 'like', 'uh', 'tongue', 'know', 'kiss', 'till', 'drunk', 'want', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'needa', 'try', 'control', 'look', 'eyes', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger']",4,Energetic and Fun
Give a Little More,pop,maroon 5,2010,9761,"[Verse 1]
Now you've been bad, and it goes on and on and on
'Til you come home, babe, 'til you come home
You taste best, the poison I've learned to love is gone
I'm all alone, baby, I'm all alone

[Pre-Chorus]
I'm waiting for something, always waiting
Feeling nothing, wondering if it'll ever change
And then I give a little more, ooh baby, oh
Give a little more, ooh baby, oh

[Chorus]
I'm not falling in love with ya, I'm not falling in love
I'm not falling in love with ya, I'm not falling in love
'Til I get a little more from you, baby, oh
Get a little more from you, baby

[Verse 2]
You were wrong for turning me on and on and on
And on and on
You make it so hard
[Pre-Chorus]
I'm waiting for something, always waiting
Feeling nothing, wondering if it'll ever change (If it'll ever change)
And then I give a little more, ooh baby, oh
Give a little more, ooh baby, oh

[Chorus]
I'm not falling in love with ya, I'm not falling in love
I'm not falling in love with ya, I'm not falling in love
'Til I get a little more from you, baby, oh
Get a little more from you, baby

[Bridge]
I have no defense
I know you're gonna get me in the end (Gonna get me in the end)
And I cannot pretend
I never wanna feel this way again, oh

[Chorus]
I'm not falling in love with ya, I'm not falling in love (Not falling in love)
I'm not falling in love with ya, I'm not falling in love
'Til I get a little more from you, baby, oh (Get a little more)
Get a little more from you, baby, ooh (Get a little more)
I'm not falling in love with ya, I'm not falling in love (Not falling in love)
I'm not falling in love with ya, I'm not falling in love
'Til I get a little more from you, baby, oh (Get a little more)
Get a little more from you, baby (Get a little more)
Ooh-ooh-ooh",en,"now you've been bad , and it goes on and on and on 'til you come home , babe , 'til you come home you taste best , the poison i've learned to love is gone i'm all alone , baby , i'm all alone  i'm waiting for something , always waiting feeling nothing , wondering if it'll ever change and then i give a little more , ooh baby , oh give a little more , ooh baby , oh  i'm not falling in love with ya , i'm not falling in love i'm not falling in love with ya , i'm not falling in love 'til i get a little more from you , baby , oh get a little more from you , baby  you were wrong for turning me on and on and on and on and on you make it so hard  i'm waiting for something , always waiting feeling nothing , wondering if it'll ever change  and then i give a little more , ooh baby , oh give a little more , ooh baby , oh  i'm not falling in love with ya , i'm not falling in love i'm not falling in love with ya , i'm not falling in love 'til i get a little more from you , baby , oh get a little more from you , baby  i have no defense i know you're gonna get me in the end  and i cannot pretend i never wanna feel this way again , oh  i'm not falling in love with ya , i'm not falling in love  i'm not falling in love with ya , i'm not falling in love 'til i get a little more from you , baby , oh  get a little more from you , baby , ooh  i'm not falling in love with ya , i'm not falling in love  i'm not falling in love with ya , i'm not falling in love 'til i get a little more from you , baby , oh  get a little more from you , baby  ooh-ooh-ooh","['bad', 'goes', 'til', 'come', 'home', 'babe', 'til', 'come', 'home', 'taste', 'best', 'poison', 'learned', 'love', 'gone', 'baby', 'waiting', 'waiting', 'feeling', 'wondering', 'change', 'little', 'ooh', 'baby', 'oh', 'little', 'ooh', 'baby', 'oh', 'falling', 'love', 'ya', 'falling', 'love', 'falling', 'love', 'ya', 'falling', 'love', 'til', 'little', 'baby', 'oh', 'little', 'baby', 'wrong', 'turning', 'hard', 'waiting', 'waiting', 'feeling', 'wondering', 'change', 'little', 'ooh', 'baby', 'oh', 'little', 'ooh', 'baby', 'oh', 'falling', 'love', 'ya', 'falling', 'love', 'falling', 'love', 'ya', 'falling', 'love', 'til', 'little', 'baby', 'oh', 'little', 'baby', 'defense', 'know', 'gon', 'na', 'end', 'pretend', 'wanna', 'feel', 'way', 'oh', 'falling', 'love', 'ya', 'falling', 'love', 'falling', 'love', 'ya', 'falling', 'love', 'til', 'little', 'baby', 'oh', 'little', 'baby', 'ooh', 'falling', 'love', 'ya', 'falling', 'love', 'falling', 'love', 'ya', 'falling', 'love', 'til', 'little', 'baby', 'oh', 'little', 'baby', 'ooh', 'ooh', 'ooh']",8,Love and Relationships
Moves Like Jagger Remix,pop,maroon 5,2011,8287,"[Intro: Mac Miller]
Uh, uh

[Verse 1: Mac Miller]
There's somethin' about my ego, tell her back up, Tim Tebow
Got Tivo up in the ride, I'm leanin' back and my seat low
You need hoes, I just sex 'em, bend the ass like Beckham
Undress 'em, respect 'em
Just for the night, then after that I forget them
Neglectin', I'm sorry, girl, turn the house into a party world
Probably gonna get herself played, Atari
No time for tears, if you cryin', call Maury
Got girls by the army, feelin' kinda horny
Love it when I'm on a Benny Blanc beat
Talk cheap, but I spend big
'Cause I

[Verse 1: Adam Levine]
Just shoot for the stars
If it feels right, then aim for my heart
If you feel like
And take me away
And make it okay
I swear I'll behave
[Pre-Chorus: Adam Levine]
You wanted control, so we waited
I put on a show, now I'm naked
You say I'm a kid
My ego is big
I don't give a shit
And it goes like this, uh

[Chorus: Adam Levine]
Take me by the tongue and I'll know you (Uh)
Kiss me 'til you're drunk and I'll show you
You want the moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger (Uh)
I don't need to try to control you (Uh)
Look into my eyes and I'll own you
With them moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger

[Verse 2: Adam Levine]
Maybe it's hard, when you feel like
You're broken and scarred, nothing feels right
But when you're with me
I'll make you believe
That I've got the key
[Pre-Chorus: Adam Levine]
Oh, so get in the car, we can ride it
Wherever you want, get inside it
And you wanna steer, but I'm shifting gears
I'll take it from here (Oh, yeah, yeah)
And it goes like this, uh

[Chorus: Adam Levine & (Christina Aguilera)]
Take me by the tongue and I'll know you (Uh)
Kiss me 'til you're drunk and I'll show you
You want the moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger (Woo, uh)
I don't need to try to control you (Oh yeah)
Look into my eyes and I'll own you
With them moves like Jagger
I've got them moves like Jagger (Yeah, yeah, yeah)
I've got them moves like Jagger

[Verse 4: Mac Miller]
I'm a rich bastard, Mick Jagger say I got them moves
Always rollin' stone, girls call my phone
Let it ring, I'm way too cool
Get a little bit of dome when I'm in arenas
Messin' with these hoes who be so eager
But no need to tease her, I'ma go with Christina, uh
[Bridge: Christina Aguilera & Adam Levine]
So watch and learn, I won't show you twice
Head to toe, ooh, baby, rub me right
And if I share my secret
You're gonna have to keep it
Nobody else can see this
Hey, hey, hey, yeah
And it goes like this, uh

[Chorus: Adam Levine & Christina Aguilera]
Take me by the tongue and I'll know you (Take me by the tongue)
Kiss me till you're drunk and I'll show you (Yeah, yeah)
You want the moves like Jagger
I've got the moves like Jagger
I've got the moves like Jagger (Oh yeah)
I don't needa try to control you (Ooh)
Look into my eyes and I'll own you (Ooh)
With them moves like Jagger
I've got them moves like Jagger
I've got them moves like Jagger",en,"uh , uh  there's somethin' about my ego , tell her back up , tim tebow got tivo up in the ride , i'm leanin' back and my seat low you need hoes , i just sex 'em , bend the ass like beckham undress 'em , respect 'em just for the night , then after that i forget them neglectin' , i'm sorry , girl , turn the house into a party world probably gonna get herself played , atari no time for tears , if you cryin' , call maury got girls by the army , feelin' kinda horny love it when i'm on a benny blanc beat talk cheap , but i spend big 'cause i  just shoot for the stars if it feels right , then aim for my heart if you feel like and take me away and make it okay i swear i'll behave  you wanted control , so we waited i put on a show , now i'm naked you say i'm a kid my ego is big i don't give a shit and it goes like this , uh  take me by the tongue and i'll know you  kiss me 'til you're drunk and i'll show you you want the moves like jagger i've got them moves like jagger i've got them moves like jagger  i don't need to try to control you  look into my eyes and i'll own you with them moves like jagger i've got them moves like jagger i've got them moves like jagger  maybe it's hard , when you feel like you're broken and scarred , nothing feels right but when you're with me i'll make you believe that i've got the key  oh , so get in the car , we can ride it wherever you want , get inside it and you wanna steer , but i'm shifting gears i'll take it from here  and it goes like this , uh  take me by the tongue and i'll know you  kiss me 'til you're drunk and i'll show you you want the moves like jagger i've got them moves like jagger i've got them moves like jagger  i don't need to try to control you  look into my eyes and i'll own you with them moves like jagger i've got them moves like jagger  i've got them moves like jagger  i'm a rich bastard , mick jagger say i got them moves always rollin' stone , girls call my phone let it ring , i'm way too cool get a little bit of dome when i'm in arenas messin' with these hoes who be so eager but no need to tease her , i'ma go with christina , uh  so watch and learn , i won't show you twice head to toe , ooh , baby , rub me right and if i share my secret you're gonna have to keep it nobody else can see this hey , hey , hey , yeah and it goes like this , uh  take me by the tongue and i'll know you  kiss me till you're drunk and i'll show you  you want the moves like jagger i've got the moves like jagger i've got the moves like jagger  i don't needa try to control you  look into my eyes and i'll own you  with them moves like jagger i've got them moves like jagger i've got them moves like jagger","['uh', 'uh', 'ego', 'tell', 'tim', 'tebow', 'got', 'tivo', 'ride', 'leanin', 'seat', 'low', 'need', 'hoes', 'sex', 'bend', 'ass', 'like', 'beckham', 'undress', 'respect', 'night', 'forget', 'neglectin', 'sorry', 'girl', 'turn', 'house', 'party', 'world', 'probably', 'gon', 'na', 'played', 'atari', 'time', 'tears', 'cryin', 'maury', 'got', 'girls', 'army', 'feelin', 'kinda', 'horny', 'love', 'benny', 'blanc', 'beat', 'talk', 'cheap', 'spend', 'big', 'shoot', 'stars', 'feels', 'right', 'aim', 'heart', 'feel', 'like', 'away', 'okay', 'swear', 'behave', 'wanted', 'control', 'waited', 'naked', 'kid', 'ego', 'big', 'shit', 'goes', 'like', 'uh', 'tongue', 'know', 'kiss', 'til', 'drunk', 'want', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'need', 'try', 'control', 'look', 'eyes', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'maybe', 'hard', 'feel', 'like', 'broken', 'scarred', 'feels', 'right', 'believe', 'got', 'key', 'oh', 'car', 'ride', 'want', 'inside', 'wanna', 'steer', 'shifting', 'gears', 'goes', 'like', 'uh', 'tongue', 'know', 'kiss', 'til', 'drunk', 'want', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'need', 'try', 'control', 'look', 'eyes', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'rich', 'bastard', 'mick', 'jagger', 'got', 'moves', 'rollin', 'stone', 'girls', 'phone', 'let', 'ring', 'way', 'cool', 'little', 'bit', 'dome', 'arenas', 'messin', 'hoes', 'eager', 'need', 'tease', 'christina', 'uh', 'watch', 'learn', 'wo', 'twice', 'head', 'toe', 'ooh', 'baby', 'rub', 'right', 'share', 'secret', 'gon', 'na', 'hey', 'hey', 'hey', 'yeah', 'goes', 'like', 'uh', 'tongue', 'know', 'kiss', 'till', 'drunk', 'want', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'needa', 'try', 'control', 'look', 'eyes', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger', 'got', 'moves', 'like', 'jagger']",4,Energetic and Fun
Harder to Breathe,rock,maroon 5,2002,79300,"[Verse 1]
How dare you say that my behavior's unacceptable
So condescending, unnecessarily critical
I have the tendency of getting very physical
So watch your step, 'cause if I do, you'll need a miracle
You drain me dry and make me wonder why I'm even here
The double vision I was seeing is finally clear
You want to stay, but you know very well I want you gone
Not fit to fuckin' tread the ground that I am walking on

[Chorus]
But when it gets cold outside and you got nobody to love
You'll understand what I mean when I say
""There's no way we're gonna give up"" (Yeah, yeah, yeah)
And like a little girl cries in the face
Of a monster that lives in her dreams
Is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe
[Verse 2]
What you are doing is screwing things up inside my head
You should know better, you never listened to a word I said
Clutching your pillow and writhing in a naked sweat
Hoping somebody someday will do you like I did

[Chorus]
But when it gets cold outside and you got nobody to love
You'll understand what I mean when I say
""There's no way we're gonna give up"" (Yeah, yeah, yeah)
And like a little girl cries in the face
Of a monster that lives in her dreams
She said, is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe

[Bridge]
And does it kill? Does it burn? Is it painful to learn
That it's me that has all the control?
Does it thrill? Does it sting when you feel what I bring
And you wish that you had me to hold?

[Chorus]
But when it gets cold outside and you got nobody to love
You'll understand what I mean when I say
""There's no way we're gonna give up"" (Yeah, yeah, yeah)
And like a little girl cries in the face
Of a monster that lives in her dreams
Is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe",en,"how dare you say that my behavior's unacceptable so condescending , unnecessarily critical i have the tendency of getting very physical so watch your step , 'cause if i do , you'll need a miracle you drain me dry and make me wonder why i'm even here the double vision i was seeing is finally clear you want to stay , but you know very well i want you gone not fit to fuckin' tread the ground that i am walking on  but when it gets cold outside and you got nobody to love you'll understand what i mean when i say ""there's no way we're gonna give up""  and like a little girl cries in the face of a monster that lives in her dreams is there anyone out there ? 'cause it's getting harder and harder to breathe is there anyone out there ? 'cause it's getting harder and harder to breathe  what you are doing is screwing things up inside my head you should know better , you never listened to a word i said clutching your pillow and writhing in a naked sweat hoping somebody someday will do you like i did  but when it gets cold outside and you got nobody to love you'll understand what i mean when i say ""there's no way we're gonna give up""  and like a little girl cries in the face of a monster that lives in her dreams she said , is there anyone out there ? 'cause it's getting harder and harder to breathe is there anyone out there ? 'cause it's getting harder and harder to breathe  and does it kill ? does it burn ? is it painful to learn that it's me that has all the control ? does it thrill ? does it sting when you feel what i bring and you wish that you had me to hold ?  but when it gets cold outside and you got nobody to love you'll understand what i mean when i say ""there's no way we're gonna give up""  and like a little girl cries in the face of a monster that lives in her dreams is there anyone out there ? 'cause it's getting harder and harder to breathe is there anyone out there ? 'cause it's getting harder and harder to breathe is there anyone out there ? 'cause it's getting harder and harder to breathe","['dare', 'behavior', 'unacceptable', 'condescending', 'unnecessarily', 'critical', 'tendency', 'getting', 'physical', 'watch', 'step', 'need', 'miracle', 'drain', 'dry', 'wonder', 'double', 'vision', 'seeing', 'finally', 'clear', 'want', 'stay', 'know', 'want', 'gone', 'fit', 'fuckin', 'tread', 'ground', 'walking', 'gets', 'cold', 'outside', 'got', 'love', 'understand', 'mean', 'way', 'gon', 'na', 'like', 'little', 'girl', 'cries', 'face', 'monster', 'lives', 'dreams', 'getting', 'harder', 'harder', 'breathe', 'getting', 'harder', 'harder', 'breathe', 'screwing', 'things', 'inside', 'head', 'know', 'better', 'listened', 'word', 'said', 'clutching', 'pillow', 'writhing', 'naked', 'sweat', 'hoping', 'somebody', 'someday', 'like', 'gets', 'cold', 'outside', 'got', 'love', 'understand', 'mean', 'way', 'gon', 'na', 'like', 'little', 'girl', 'cries', 'face', 'monster', 'lives', 'dreams', 'said', 'getting', 'harder', 'harder', 'breathe', 'getting', 'harder', 'harder', 'breathe', 'kill', 'burn', 'painful', 'learn', 'control', 'thrill', 'sting', 'feel', 'bring', 'wish', 'hold', 'gets', 'cold', 'outside', 'got', 'love', 'understand', 'mean', 'way', 'gon', 'na', 'like', 'little', 'girl', 'cries', 'face', 'monster', 'lives', 'dreams', 'getting', 'harder', 'harder', 'breathe', 'getting', 'harder', 'harder', 'breathe', 'getting', 'harder', 'harder', 'breathe']",8,Love and Relationships
Payphone,pop,maroon 5,2012,993951,"[Chorus: Adam Levine]
I'm at a payphone, trying to call home
All of my change, I spent on you
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two?

[Verse 1: Adam Levine]
Yeah, I, I know it's hard to remember
The people we used to be
It's even harder to picture
That you're not here next to me
You say it's too late to make it
But is it too late to try?
And in our time that you wasted
All of our bridges burned down

[Pre-Chorus: Adam Levine]
I've wasted my nights
You turned out the lights
Now I'm paralyzed
Still stuck in that time
When we called it ""Love""
But even the sun
Sets in paradise
[Chorus: Adam Levine]
I'm at a payphone, trying to call home
All of my change I spent on you
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two?

[Post-Chorus: Adam Levine]
If happy-ever-after's did exist
I would still be holding you like this
All those fairytales are full of shit
One more fucking love song, I'll be sick, oh

[Verse 2: Adam Levine]
You turned your back on tomorrow
'Cause you forgot yesterday
I gave you my love to borrow
But you just gave it away
You can't expect me to be fine
I don't expect you to care
I know I said it before
But all of our bridges burned down

[Pre-Chorus: Adam Levine]
I've wasted my nights
You turned out the lights
Now I'm paralyzed
Still stuck in that time
When we called it ""Love""
But even the sun
Sets in paradise
[Chorus: Adam Levine]
I'm at a payphone, trying to call home
All of my change I spent on you (Whoa, whoa-oa)
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two? (Yeah)

[Post-Chorus: Adam Levine & Wiz Khalifa]
If happy-ever-after's did exist
I would still be holding you like this
And all those fairytales are full of shit
One more fucking love song, I'll be sick (Uh)
Now, I'm at a payphone

[Verse 3: Wiz Khalifa]
Man, fuck that shit
I'll be out spending all this money while you're sitting 'round
Wondering why it wasn't you who came up from nothin'
Made it from the bottom, now when you see me, I'm stuntin'
And all of my cars start with the push of a button
Telling me I changed since I blew up or whatever you call it
Switched the number to my phone so you never could call it
Don't need my name on my shirt, you can tell that I'm ballin'
Swish, what a shame, coulda got picked
Had a really good game, but you missed your last shot
So you talk about who you see at the top
Or what you could've saw, but sad to say it's over for
Phantom pulled up, valet open doors
Wished I'd go away, got what you was looking for
Now it's me who they want
So you can go take that little piece of shit with you
[Chorus: Adam Levine]
I'm at a payphone, trying to call home
All of my change I spent on you (Whoo!)
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two? (For two?)
(Yeah)

[Post-Chorus: Adam Levine]
If happy-ever-after's did exist
I would still be holding you like this
And all these fairytales are full of shit
One more fucking love song, I'll be sick
Now, I'm at a payphone",en,"i'm at a payphone , trying to call home all of my change , i spent on you where have the times gone ? baby , it's all wrong where are the plans we made for two ?  yeah , i , i know it's hard to remember the people we used to be it's even harder to picture that you're not here next to me you say it's too late to make it but is it too late to try ? and in our time that you wasted all of our bridges burned down  i've wasted my nights you turned out the lights now i'm paralyzed still stuck in that time when we called it ""love"" but even the sun sets in paradise  i'm at a payphone , trying to call home all of my change i spent on you where have the times gone ? baby , it's all wrong where are the plans we made for two ?  if happy-ever-after's did exist i would still be holding you like this all those fairytales are full of shit one more fucking love song , i'll be sick , oh  you turned your back on tomorrow 'cause you forgot yesterday i gave you my love to borrow but you just gave it away you can't expect me to be fine i don't expect you to care i know i said it before but all of our bridges burned down  i've wasted my nights you turned out the lights now i'm paralyzed still stuck in that time when we called it ""love"" but even the sun sets in paradise  i'm at a payphone , trying to call home all of my change i spent on you  where have the times gone ? baby , it's all wrong where are the plans we made for two ?   if happy-ever-after's did exist i would still be holding you like this and all those fairytales are full of shit one more fucking love song , i'll be sick  now , i'm at a payphone  man , fuck that shit i'll be out spending all this money while you're sitting 'round wondering why it wasn't you who came up from nothin' made it from the bottom , now when you see me , i'm stuntin' and all of my cars start with the push of a button telling me i changed since i blew up or whatever you call it switched the number to my phone so you never could call it don't need my name on my shirt , you can tell that i'm ballin' swish , what a shame , coulda got picked had a really good game , but you missed your last shot so you talk about who you see at the top or what you could've saw , but sad to say it's over for phantom pulled up , valet open doors wished i'd go away , got what you was looking for now it's me who they want so you can go take that little piece of shit with you  i'm at a payphone , trying to call home all of my change i spent on you  where have the times gone ? baby , it's all wrong where are the plans we made for two ?    if happy-ever-after's did exist i would still be holding you like this and all these fairytales are full of shit one more fucking love song , i'll be sick now , i'm at a payphone","['payphone', 'trying', 'home', 'change', 'spent', 'times', 'gone', 'baby', 'wrong', 'plans', 'yeah', 'know', 'hard', 'remember', 'people', 'harder', 'picture', 'late', 'late', 'try', 'time', 'wasted', 'bridges', 'burned', 'wasted', 'nights', 'turned', 'lights', 'paralyzed', 'stuck', 'time', 'called', 'love', 'sun', 'sets', 'paradise', 'payphone', 'trying', 'home', 'change', 'spent', 'times', 'gone', 'baby', 'wrong', 'plans', 'happy', 'exist', 'holding', 'like', 'fairytales', 'shit', 'fucking', 'love', 'song', 'sick', 'oh', 'turned', 'tomorrow', 'forgot', 'yesterday', 'gave', 'love', 'borrow', 'gave', 'away', 'expect', 'fine', 'expect', 'care', 'know', 'said', 'bridges', 'burned', 'wasted', 'nights', 'turned', 'lights', 'paralyzed', 'stuck', 'time', 'called', 'love', 'sun', 'sets', 'paradise', 'payphone', 'trying', 'home', 'change', 'spent', 'times', 'gone', 'baby', 'wrong', 'plans', 'happy', 'exist', 'holding', 'like', 'fairytales', 'shit', 'fucking', 'love', 'song', 'sick', 'payphone', 'man', 'fuck', 'shit', 'spending', 'money', 'sitting', 'round', 'wondering', 'came', 'stuntin', 'cars', 'start', 'push', 'button', 'telling', 'changed', 'blew', 'switched', 'number', 'phone', 'need', 'shirt', 'tell', 'ballin', 'swish', 'shame', 'coulda', 'got', 'picked', 'good', 'game', 'missed', 'shot', 'talk', 'saw', 'sad', 'phantom', 'pulled', 'valet', 'open', 'doors', 'wished', 'away', 'got', 'looking', 'want', 'little', 'piece', 'shit', 'payphone', 'trying', 'home', 'change', 'spent', 'times', 'gone', 'baby', 'wrong', 'plans', 'happy', 'exist', 'holding', 'like', 'fairytales', 'shit', 'fucking', 'love', 'song', 'sick', 'payphone']",4,Energetic and Fun
